portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price,current_price,YTD_Perf,3YR_Perf,5YR_Perf,total_cost,current_value,percent_of_portfolio
PORT-1005,XOM,Exxon Mobil Corporation,79,Energy,147.9,146.96,21.44,58.99,192.13,11684.1,11609.84,0.43
PORT-1005,BA,The Boeing Company,129,Industrials,192.898,228.78,0.44,11.22,-10.19,24883.842,29512.62,1.08
PORT-1005,BA,The Boeing Company,100,Industrials,226.543,228.78,0.44,11.22,-10.19,22654.3,22878.0,0.84
PORT-1005,NVDA,NVIDIA Corporation,139,Technology,157.324,214.25,13.46,466.79,1220.61,21868.036,29780.75,1.09
PORT-1005,CVS,CVS Health Corporation,51,Healthcare,78.2595,92.97,18.01,53.55,27.78,3991.2345,4741.47,0.17
PORT-1005,UNH,UnitedHealth Group Incorporated,49,Healthcare,407.0506,382.53,14.6,-16.72,2.47,19945.4794,18743.969999999998,0.69
PORT-1006,ABBV,AbbVie Inc.,38,Healthcare,176.628,218.63,-3.09,76.46,135.02,6711.864,8307.94,0.32
PORT-1006,SOFI,"SoFi Technologies, Inc.",150,Financial Services,17.1402,16.97,-38.2,144.52,-25.08,2571.03,2545.5,0.1
PORT-1006,XOM,Exxon Mobil Corporation,38,Energy,106.488,146.96,21.44,58.99,192.13,4046.544,5584.4800000000005,0.21
PORT-1006,VOO,Vanguard S&P 500 ETF,114,Index Funds / ETFs,655.462,693.91,10.79,88.19,93.15,74722.668,79105.73999999999,3.02
PORT-1006,WMT,Walmart Inc.,148,Consumer Defensive,85.3488,118.9,5.86,150.93,168.39,12631.6224,17597.2,0.67
PORT-1006,JPM,JPMorgan Chase & Co.,90,Financial Services,290.3016,296.73,-7.95,134.12,102.77,26127.144,26705.7,1.02
PORT-1006,PYPL,"PayPal Holdings, Inc.",130,Financial Services,48.136,44.46,-23.3,-27.9,-82.76,6257.68,5779.8,0.22
PORT-1006,JPM,JPMorgan Chase & Co.,7,Financial Services,242.4168,296.73,-7.95,134.12,102.77,1696.9176,2077.11,0.08
PORT-1006,QQQ,Invesco QQQ Trust,147,Index Funds / ETFs,663.7995,735.6,20.13,115.13,127.76,97578.52649999999,108133.2,4.12
PORT-1006,GOOG,Alphabet Inc.,44,Technology,311.7123,386.12,22.54,215.55,220.43,13715.3412,16989.28,0.65
PORT-1006,UNH,UnitedHealth Group Incorporated,111,Healthcare,326.4085,382.53,14.6,-16.72,2.47,36231.3435,42460.829999999994,1.62
PORT-1006,PLTR,Palantir Technologies Inc.,98,Technology,120.5841,143.34,-14.61,874.44,521.6,11817.2418,14047.32,0.54
PORT-1006,CVS,CVS Health Corporation,36,Healthcare,86.5458,92.97,18.01,53.55,27.78,3115.6488,3346.92,0.13
PORT-1006,QQQ,Invesco QQQ Trust,95,Index Funds / ETFs,554.382,735.6,20.13,115.13,127.76,52666.28999999999,69882.0,2.66
PORT-1006,ABBV,AbbVie Inc.,123,Healthcare,204.63,218.63,-3.09,76.46,135.02,25169.489999999998,26891.489999999998,1.03
PORT-1006,AMZN,"Amazon.com, Inc.",40,Consumer Cyclical,255.539,274.0,20.97,127.24,70.26,10221.56,10960.0,0.42
PORT-1006,MSFT,Microsoft Corporation,86,Technology,309.5025,426.99,-9.31,33.1,79.84,26617.215,36721.14,1.4
PORT-1006,AMZN,"Amazon.com, Inc.",12,Consumer Cyclical,193.0135,274.0,20.97,127.24,70.26,2316.162,3288.0,0.13
PORT-1006,JPM,JPMorgan Chase & Co.,87,Financial Services,209.496,296.73,-7.95,134.12,102.77,18226.152000000002,25815.510000000002,0.98
PORT-1006,PLTR,Palantir Technologies Inc.,138,Technology,123.2343,143.34,-14.61,874.44,521.6,17006.3334,19780.920000000002,0.75
PORT-1006,CVS,CVS Health Corporation,52,Healthcare,78.2595,92.97,18.01,53.55,27.78,4069.494,4834.44,0.18
PORT-1006,JPM,JPMorgan Chase & Co.,136,Financial Services,272.3448,296.73,-7.95,134.12,102.77,37038.8928,40355.28,1.54
PORT-1006,AMZN,"Amazon.com, Inc.",23,Consumer Cyclical,231.0725,274.0,20.97,127.24,70.26,5314.6675,6302.0,0.24
PORT-1006,ABBV,AbbVie Inc.,124,Healthcare,228.324,218.63,-3.09,76.46,135.02,28312.176000000003,27110.12,1.03
PORT-1006,PG,The Procter & Gamble Company,81,Consumer Defensive,162.239,145.91,4.42,10.68,24.71,13141.359,11818.71,0.45
PORT-1006,TSLA,"Tesla, Inc.",143,Consumer Cyclical,457.9744,442.1,0.92,116.79,112.58,65490.3392,63220.3,2.41
PORT-1006,MA,Mastercard Incorporated,121,Financial Services,415.8336,493.75,-12.04,37.67,41.28,50315.8656,59743.75,2.28
PORT-1006,NVDA,NVIDIA Corporation,19,Technology,214.726,214.25,13.46,466.79,1220.61,4079.794,4070.75,0.16
PORT-1006,PLTR,Palantir Technologies Inc.,134,Technology,98.0574,143.34,-14.61,874.44,521.6,13139.6916,19207.56,0.73
PORT-1006,SOFI,"SoFi Technologies, Inc.",139,Financial Services,17.1402,16.97,-38.2,144.52,-25.08,2382.4878,2358.83,0.09
PORT-1006,BA,The Boeing Company,145,Industrials,217.571,228.78,0.44,11.22,-10.19,31547.795,33173.1,1.26
PORT-1006,TSLA,"Tesla, Inc.",91,Consumer Cyclical,330.27,442.1,0.92,116.79,112.58,30054.57,40231.1,1.53
PORT-1006,CVS,CVS Health Corporation,114,Healthcare,90.2286,92.97,18.01,53.55,27.78,10286.0604,10598.58,0.4
PORT-1006,QQQ,Invesco QQQ Trust,38,Index Funds / ETFs,765.9225,735.6,20.13,115.13,127.76,29105.055,27952.8,1.07
PORT-1006,MA,Mastercard Incorporated,27,Financial Services,410.8832,493.75,-12.04,37.67,41.28,11093.8464,13331.25,0.51
PORT-1006,WMT,Walmart Inc.,70,Consumer Defensive,100.759,118.9,5.86,150.93,168.39,7053.13,8323.0,0.32
PORT-1006,BA,The Boeing Company,4,Industrials,228.786,228.78,0.44,11.22,-10.19,915.144,915.12,0.03
PORT-1006,KO,The Coca-Cola Company,6,Consumer Defensive,75.9066,80.41,17.13,47.39,68.83,455.4396,482.46,0.02
PORT-1006,NVDA,NVIDIA Corporation,69,Technology,178.584,214.25,13.46,466.79,1220.61,12322.296,14783.25,0.56
PORT-1006,MSFT,Microsoft Corporation,39,Technology,425.0501,426.99,-9.31,33.1,79.84,16576.9539,16652.61,0.63
PORT-1006,NVDA,NVIDIA Corporation,131,Technology,229.608,214.25,13.46,466.79,1220.61,30078.648,28066.75,1.07
PORT-1006,MSFT,Microsoft Corporation,145,Technology,288.869,426.99,-9.31,33.1,79.84,41886.005000000005,61913.55,2.36
PORT-1006,UNH,UnitedHealth Group Incorporated,96,Healthcare,349.4491,382.53,14.6,-16.72,2.47,33547.1136,36722.88,1.4
PORT-1006,PYPL,"PayPal Holdings, Inc.",88,Financial Services,45.5104,44.46,-23.3,-27.9,-82.76,4004.9152,3912.48,0.15
PORT-1006,QQQ,Invesco QQQ Trust,46,Index Funds / ETFs,751.3335,735.6,20.13,115.13,127.76,34561.341,33837.6,1.29
PORT-1006,AMZN,"Amazon.com, Inc.",85,Consumer Cyclical,217.48,274.0,20.97,127.24,70.26,18485.8,23290.0,0.89
PORT-1006,GE,General Electric Company,15,Industrials,333.0705,320.82,0.17,302.24,365.69,4996.0575,4812.3,0.18
PORT-1006,UNH,UnitedHealth Group Incorporated,42,Healthcare,322.5684,382.53,14.6,-16.72,2.47,13547.8728,16066.259999999998,0.61
PORT-1006,QQQ,Invesco QQQ Trust,4,Index Funds / ETFs,736.7445,735.6,20.13,115.13,127.76,2946.978,2942.4,0.11
PORT-1006,ABBV,AbbVie Inc.,80,Healthcare,155.088,218.63,-3.09,76.46,135.02,12407.039999999999,17490.4,0.67
PORT-1006,PYPL,"PayPal Holdings, Inc.",12,Financial Services,39.384,44.46,-23.3,-27.9,-82.76,472.608,533.52,0.02
PORT-1006,UNH,UnitedHealth Group Incorporated,134,Healthcare,272.6471,382.53,14.6,-16.72,2.47,36534.7114,51259.02,1.95
PORT-1006,TSLA,"Tesla, Inc.",132,Consumer Cyclical,466.7816,442.1,0.92,116.79,112.58,61615.171200000004,58357.200000000004,2.22
PORT-1006,MSFT,Microsoft Corporation,131,Technology,305.3758,426.99,-9.31,33.1,79.84,40004.2298,55935.69,2.13
PORT-1006,QQQ,Invesco QQQ Trust,58,Index Funds / ETFs,722.1555,735.6,20.13,115.13,127.76,41885.019,42664.8,1.63
PORT-1006,XOM,Exxon Mobil Corporation,69,Energy,139.026,146.96,21.44,58.99,192.13,9592.794,10140.24,0.39
PORT-1006,PG,The Procter & Gamble Company,81,Consumer Defensive,129.7912,145.91,4.42,10.68,24.71,10513.0872,11818.71,0.45
PORT-1006,PG,The Procter & Gamble Company,4,Consumer Defensive,153.3896,145.91,4.42,10.68,24.71,613.5584,583.64,0.02
PORT-1006,SOFI,"SoFi Technologies, Inc.",73,Financial Services,13.7445,16.97,-38.2,144.52,-25.08,1003.3485000000001,1238.81,0.05
PORT-1006,UNH,UnitedHealth Group Incorporated,113,Healthcare,303.3679,382.53,14.6,-16.72,2.47,34280.572700000004,43225.89,1.65
PORT-1006,UNH,UnitedHealth Group Incorporated,36,Healthcare,303.3679,382.53,14.6,-16.72,2.47,10921.244400000001,13771.079999999998,0.52
PORT-1006,PLTR,Palantir Technologies Inc.,94,Technology,133.8351,143.34,-14.61,874.44,521.6,12580.4994,13473.960000000001,0.51
PORT-1006,PG,The Procter & Gamble Company,5,Consumer Defensive,115.0422,145.91,4.42,10.68,24.71,575.211,729.55,0.03
PORT-1006,SOFI,"SoFi Technologies, Inc.",19,Financial Services,14.8764,16.97,-38.2,144.52,-25.08,282.65160000000003,322.42999999999995,0.01
PORT-1006,CVS,CVS Health Corporation,77,Healthcare,94.8321,92.97,18.01,53.55,27.78,7302.0716999999995,7158.69,0.27
PORT-1006,AMZN,"Amazon.com, Inc.",54,Consumer Cyclical,244.665,274.0,20.97,127.24,70.26,13211.91,14796.0,0.56
PORT-1006,PLTR,Palantir Technologies Inc.,12,Technology,99.3825,143.34,-14.61,874.44,521.6,1192.59,1720.08,0.07
PORT-1006,NVDA,NVIDIA Corporation,17,Technology,227.482,214.25,13.46,466.79,1220.61,3867.194,3642.25,0.14
PORT-1006,GE,General Electric Company,68,Industrials,329.8984,320.82,0.17,302.24,365.69,22433.0912,21815.76,0.83
PORT-1006,WMT,Walmart Inc.,45,Consumer Defensive,103.1298,118.9,5.86,150.93,168.39,4640.841,5350.5,0.2
PORT-1006,AMZN,"Amazon.com, Inc.",80,Consumer Cyclical,290.8795,274.0,20.97,127.24,70.26,23270.36,21920.0,0.84
PORT-1006,XOM,Exxon Mobil Corporation,135,Energy,130.152,146.96,21.44,58.99,192.13,17570.519999999997,19839.600000000002,0.76
PORT-1006,NVDA,NVIDIA Corporation,141,Technology,155.198,214.25,13.46,466.79,1220.61,21882.918,30209.25,1.15
PORT-1006,GE,General Electric Company,35,Industrials,336.2426,320.82,0.17,302.24,365.69,11768.491,11228.699999999999,0.43
PORT-1006,CVS,CVS Health Corporation,57,Healthcare,86.5458,92.97,18.01,53.55,27.78,4933.1106,5299.29,0.2
PORT-1006,AAPL,Apple Inc.,36,Technology,292.199,312.51,15.53,78.78,157.97,10519.164,11250.36,0.43
PORT-1006,VOO,Vanguard S&P 500 ETF,4,Index Funds / ETFs,689.96,693.91,10.79,88.19,93.15,2759.84,2775.64,0.11
PORT-1006,PG,The Procter & Gamble Company,87,Consumer Defensive,131.2661,145.91,4.42,10.68,24.71,11420.1507,12694.17,0.48
PORT-1006,XOM,Exxon Mobil Corporation,93,Energy,137.547,146.96,21.44,58.99,192.13,12791.871,13667.28,0.52
PORT-1006,GOOG,Alphabet Inc.,66,Technology,269.381,386.12,22.54,215.55,220.43,17779.145999999997,25483.920000000002,0.97
PORT-1006,JPM,JPMorgan Chase & Co.,40,Financial Services,278.3304,296.73,-7.95,134.12,102.77,11133.216,11869.2,0.45
PORT-1006,VOO,Vanguard S&P 500 ETF,38,Index Funds / ETFs,558.8676,693.91,10.79,88.19,93.15,21236.968800000002,26368.579999999998,1.01
PORT-1006,INTC,Intel Corporation,113,Technology,94.9806,120.89,206.98,292.35,132.21,10732.807799999999,13660.57,0.52
PORT-1006,QQQ,Invesco QQQ Trust,6,Index Funds / ETFs,656.505,735.6,20.13,115.13,127.76,3939.0299999999997,4413.6,0.17
PORT-1006,ABBV,AbbVie Inc.,141,Healthcare,185.244,218.63,-3.09,76.46,135.02,26119.404,30826.829999999998,1.18
PORT-1006,AAPL,Apple Inc.,104,Technology,261.114,312.51,15.53,78.78,157.97,27155.855999999996,32501.04,1.24
PORT-1006,CVS,CVS Health Corporation,125,Healthcare,84.7044,92.97,18.01,53.55,27.78,10588.050000000001,11621.25,0.44
PORT-1006,VOO,Vanguard S&P 500 ETF,108,Index Funds / ETFs,703.7592,693.91,10.79,88.19,93.15,76005.9936,74942.28,2.86
PORT-1006,WMT,Walmart Inc.,37,Consumer Defensive,130.394,118.9,5.86,150.93,168.39,4824.578,4399.3,0.17
PORT-1006,NVDA,NVIDIA Corporation,89,Technology,153.072,214.25,13.46,466.79,1220.61,13623.408,19068.25,0.73
PORT-1006,PLTR,Palantir Technologies Inc.,41,Technology,116.6088,143.34,-14.61,874.44,521.6,4780.9608,5876.9400000000005,0.22
PORT-1006,INTC,Intel Corporation,86,Technology,104.7222,120.89,206.98,292.35,132.21,9006.1092,10396.54,0.4
PORT-1006,MA,Mastercard Incorporated,65,Financial Services,524.7424,493.75,-12.04,37.67,41.28,34108.256,32093.75,1.22
PORT-1006,WMT,Walmart Inc.,44,Consumer Defensive,106.686,118.9,5.86,150.93,168.39,4694.184,5231.6,0.2
PORT-1006,VOO,Vanguard S&P 500 ETF,73,Index Funds / ETFs,551.968,693.91,10.79,88.19,93.15,40293.664,50655.43,1.93
PORT-1006,KO,The Coca-Cola Company,36,Consumer Defensive,75.9066,80.41,17.13,47.39,68.83,2732.6376,2894.7599999999998,0.11
PORT-1006,BA,The Boeing Company,19,Industrials,246.73,228.78,0.44,11.22,-10.19,4687.87,4346.82,0.17
PORT-1006,ABBV,AbbVie Inc.,96,Healthcare,185.244,218.63,-3.09,76.46,135.02,17783.424,20988.48,0.8
PORT-1006,PG,The Procter & Gamble Company,149,Consumer Defensive,110.6175,145.91,4.42,10.68,24.71,16482.0075,21740.59,0.83
PORT-1006,PG,The Procter & Gamble Company,111,Consumer Defensive,156.3394,145.91,4.42,10.68,24.71,17353.6734,16196.01,0.62
PORT-1006,GOOG,Alphabet Inc.,27,Technology,350.1953,386.12,22.54,215.55,220.43,9455.273099999999,10425.24,0.4
PORT-1006,KO,The Coca-Cola Company,21,Consumer Defensive,85.701,80.41,17.13,47.39,68.83,1799.7209999999998,1688.61,0.06
PORT-1006,ABBV,AbbVie Inc.,102,Healthcare,174.474,218.63,-3.09,76.46,135.02,17796.347999999998,22300.26,0.85
PORT-1006,CVS,CVS Health Corporation,2,Healthcare,78.2595,92.97,18.01,53.55,27.78,156.519,185.94,0.01
PORT-1006,SOFI,"SoFi Technologies, Inc.",42,Financial Services,12.936,16.97,-38.2,144.52,-25.08,543.312,712.74,0.03
PORT-1006,MA,Mastercard Incorporated,113,Financial Services,475.2384,493.75,-12.04,37.67,41.28,53701.9392,55793.75,2.13
PORT-1006,WMT,Walmart Inc.,39,Consumer Defensive,113.7984,118.9,5.86,150.93,168.39,4438.1376,4637.1,0.18
PORT-1006,TSLA,"Tesla, Inc.",24,Consumer Cyclical,365.4988,442.1,0.92,116.79,112.58,8771.9712,10610.400000000001,0.4
PORT-1006,BA,The Boeing Company,145,Industrials,242.244,228.78,0.44,11.22,-10.19,35125.38,33173.1,1.26
PORT-1006,BA,The Boeing Company,137,Industrials,165.982,228.78,0.44,11.22,-10.19,22739.534,31342.86,1.19
PORT-1006,INTC,Intel Corporation,148,Technology,98.6337,120.89,206.98,292.35,132.21,14597.787600000001,17891.72,0.68
PORT-1006,GOOG,Alphabet Inc.,147,Technology,373.2851,386.12,22.54,215.55,220.43,54872.9097,56759.64,2.16
PORT-1006,QQQ,Invesco QQQ Trust,51,Index Funds / ETFs,612.738,735.6,20.13,115.13,127.76,31249.638000000003,37515.6,1.43
PORT-1006,VOO,Vanguard S&P 500 ETF,23,Index Funds / ETFs,738.2572,693.91,10.79,88.19,93.15,16979.9156,15959.929999999998,0.61
PORT-1006,PYPL,"PayPal Holdings, Inc.",60,Financial Services,45.0728,44.46,-23.3,-27.9,-82.76,2704.368,2667.6,0.1
PORT-1006,ABBV,AbbVie Inc.,144,Healthcare,228.324,218.63,-3.09,76.46,135.02,32878.656,31482.72,1.2
PORT-1006,UNH,UnitedHealth Group Incorporated,36,Healthcare,368.6496,382.53,14.6,-16.72,2.47,13271.385600000001,13771.079999999998,0.52
PORT-1006,KO,The Coca-Cola Company,1,Consumer Defensive,71.0094,80.41,17.13,47.39,68.83,71.0094,80.41,0.0
PORT-1006,INTC,Intel Corporation,30,Technology,90.1098,120.89,206.98,292.35,132.21,2703.2940000000003,3626.7,0.14
PORT-1006,MA,Mastercard Incorporated,16,Financial Services,475.2384,493.75,-12.04,37.67,41.28,7603.8144,7900.0,0.3
PORT-1006,QQQ,Invesco QQQ Trust,58,Index Funds / ETFs,517.9095,735.6,20.13,115.13,127.76,30038.751,42664.8,1.63
PORT-1006,MA,Mastercard Incorporated,134,Financial Services,460.3872,493.75,-12.04,37.67,41.28,61691.8848,66162.5,2.52
PORT-1006,CVS,CVS Health Corporation,72,Healthcare,70.8939,92.97,18.01,53.55,27.78,5104.3608,6693.84,0.26
PORT-1006,INTC,Intel Corporation,91,Technology,120.5523,120.89,206.98,292.35,132.21,10970.2593,11000.99,0.42
PORT-1006,ABBV,AbbVie Inc.,76,Healthcare,232.632,218.63,-3.09,76.46,135.02,17680.032,16615.88,0.63
PORT-1006,PG,The Procter & Gamble Company,64,Consumer Defensive,140.1155,145.91,4.42,10.68,24.71,8967.392,9338.24,0.36
PORT-1006,KO,The Coca-Cola Company,106,Consumer Defensive,59.5826,80.41,17.13,47.39,68.83,6315.7555999999995,8523.46,0.32
PORT-1006,PG,The Procter & Gamble Company,24,Consumer Defensive,138.6406,145.91,4.42,10.68,24.71,3327.3744,3501.84,0.13
PORT-1006,CVS,CVS Health Corporation,130,Healthcare,93.9114,92.97,18.01,53.55,27.78,12208.482,12086.1,0.46
PORT-1006,KO,The Coca-Cola Company,55,Consumer Defensive,68.5608,80.41,17.13,47.39,68.83,3770.844,4422.55,0.17
PORT-1006,PYPL,"PayPal Holdings, Inc.",86,Financial Services,41.1344,44.46,-23.3,-27.9,-82.76,3537.5584,3823.56,0.15
PORT-1006,PYPL,"PayPal Holdings, Inc.",141,Financial Services,43.3224,44.46,-23.3,-27.9,-82.76,6108.4584,6268.86,0.24
PORT-1007,KO,The Coca-Cola Company,79,Consumer Defensive,75.0904,80.41,17.13,47.39,68.83,5932.1416,6352.389999999999,0.24
PORT-1007,VOO,Vanguard S&P 500 ETF,105,Index Funds / ETFs,551.968,693.91,10.79,88.19,93.15,57956.64,72860.55,2.72
PORT-1007,XOM,Exxon Mobil Corporation,97,Energy,146.421,146.96,21.44,58.99,192.13,14202.837,14255.12,0.53
PORT-1007,GOOG,Alphabet Inc.,111,Technology,280.9259,386.12,22.54,215.55,220.43,31182.7749,42859.32,1.6
PORT-1007,PLTR,Palantir Technologies Inc.,67,Technology,136.4853,143.34,-14.61,874.44,521.6,9144.5151,9603.78,0.36
PORT-1007,XOM,Exxon Mobil Corporation,125,Energy,162.69,146.96,21.44,58.99,192.13,20336.25,18370.0,0.69
PORT-1007,WMT,Walmart Inc.,103,Consumer Defensive,116.1692,118.9,5.86,150.93,168.39,11965.4276,12246.7,0.46
PORT-1007,BA,The Boeing Company,115,Industrials,224.3,228.78,0.44,11.22,-10.19,25794.5,26309.7,0.98
PORT-1007,WMT,Walmart Inc.,140,Consumer Defensive,91.2758,118.9,5.86,150.93,168.39,12778.612000000001,16646.0,0.62
PORT-1007,ABBV,AbbVie Inc.,131,Healthcare,200.322,218.63,-3.09,76.46,135.02,26242.182,28640.53,1.07
PORT-1007,SOFI,"SoFi Technologies, Inc.",42,Financial Services,11.319,16.97,-38.2,144.52,-25.08,475.398,712.74,0.03
PORT-1007,PYPL,"PayPal Holdings, Inc.",12,Financial Services,32.82,44.46,-23.3,-27.9,-82.76,393.84000000000003,533.52,0.02
PORT-1007,SOFI,"SoFi Technologies, Inc.",111,Financial Services,16.0083,16.97,-38.2,144.52,-25.08,1776.9212999999997,1883.6699999999998,0.07
PORT-1007,AAPL,Apple Inc.,98,Technology,335.718,312.51,15.53,78.78,157.97,32900.364,30625.98,1.15
PORT-1007,NVDA,NVIDIA Corporation,2,Technology,176.458,214.25,13.46,466.79,1220.61,352.916,428.5,0.02
PORT-1007,UNH,UnitedHealth Group Incorporated,21,Healthcare,349.4491,382.53,14.6,-16.72,2.47,7338.4311,8033.129999999999,0.3
PORT-1007,PG,The Procter & Gamble Company,20,Consumer Defensive,162.239,145.91,4.42,10.68,24.71,3244.78,2918.2,0.11
PORT-1007,ABBV,AbbVie Inc.,52,Healthcare,187.398,218.63,-3.09,76.46,135.02,9744.696,11368.76,0.43
PORT-1007,GOOG,Alphabet Inc.,25,Technology,350.1953,386.12,22.54,215.55,220.43,8754.8825,9653.0,0.36
PORT-1007,AAPL,Apple Inc.,112,Technology,307.7415,312.51,15.53,78.78,157.97,34467.047999999995,35001.119999999995,1.31
PORT-1007,XOM,Exxon Mobil Corporation,126,Energy,139.026,146.96,21.44,58.99,192.13,17517.276,18516.960000000003,0.69
PORT-1007,KO,The Coca-Cola Company,61,Consumer Defensive,84.0686,80.41,17.13,47.39,68.83,5128.1846000000005,4905.01,0.18
PORT-1007,INTC,Intel Corporation,4,Technology,112.0284,120.89,206.98,292.35,132.21,448.1136,483.56,0.02
PORT-1007,MSFT,Microsoft Corporation,66,Technology,429.1768,426.99,-9.31,33.1,79.84,28325.6688,28181.34,1.05
PORT-1007,INTC,Intel Corporation,56,Technology,127.8585,120.89,206.98,292.35,132.21,7160.076,6769.84,0.25
PORT-1007,SOFI,"SoFi Technologies, Inc.",121,Financial Services,16.9785,16.97,-38.2,144.52,-25.08,2054.3985000000002,2053.37,0.08
PORT-1007,MSFT,Microsoft Corporation,60,Technology,326.0093,426.99,-9.31,33.1,79.84,19560.558,25619.4,0.96
PORT-1007,INTC,Intel Corporation,128,Technology,99.8514,120.89,206.98,292.35,132.21,12780.9792,15473.92,0.58
PORT-1007,GOOG,Alphabet Inc.,72,Technology,288.6225,386.12,22.54,215.55,220.43,20780.82,27800.64,1.04
PORT-1007,BA,The Boeing Company,6,Industrials,159.253,228.78,0.44,11.22,-10.19,955.5179999999999,1372.68,0.05
PORT-1007,UNH,UnitedHealth Group Incorporated,137,Healthcare,276.4872,382.53,14.6,-16.72,2.47,37878.746399999996,52406.60999999999,1.96
PORT-1007,UNH,UnitedHealth Group Incorporated,41,Healthcare,337.9288,382.53,14.6,-16.72,2.47,13855.080800000002,15683.73,0.59
PORT-1007,XOM,Exxon Mobil Corporation,106,Energy,149.379,146.96,21.44,58.99,192.13,15834.173999999999,15577.76,0.58
PORT-1007,WMT,Walmart Inc.,23,Consumer Defensive,123.2816,118.9,5.86,150.93,168.39,2835.4768,2734.7000000000003,0.1
PORT-1007,ABBV,AbbVie Inc.,134,Healthcare,211.092,218.63,-3.09,76.46,135.02,28286.328,29296.42,1.1
PORT-1007,BA,The Boeing Company,89,Industrials,186.169,228.78,0.44,11.22,-10.19,16569.041,20361.420000000002,0.76
PORT-1007,INTC,Intel Corporation,41,Technology,99.8514,120.89,206.98,292.35,132.21,4093.9074,4956.49,0.19
PORT-1007,PYPL,"PayPal Holdings, Inc.",103,Financial Services,30.632,44.46,-23.3,-27.9,-82.76,3155.096,4579.38,0.17
PORT-1007,BA,The Boeing Company,8,Industrials,215.328,228.78,0.44,11.22,-10.19,1722.624,1830.24,0.07
PORT-1007,TSLA,"Tesla, Inc.",98,Consumer Cyclical,396.324,442.1,0.92,116.79,112.58,38839.752,43325.8,1.62
PORT-1007,VOO,Vanguard S&P 500 ETF,62,Index Funds / ETFs,607.1648,693.91,10.79,88.19,93.15,37644.2176,43022.42,1.61
PORT-1007,KO,The Coca-Cola Company,136,Consumer Defensive,64.4798,80.41,17.13,47.39,68.83,8769.2528,10935.76,0.41
PORT-1007,MSFT,Microsoft Corporation,21,Technology,321.8826,426.99,-9.31,33.1,79.84,6759.534600000001,8966.79,0.34
PORT-1007,VOO,Vanguard S&P 500 ETF,109,Index Funds / ETFs,662.3616,693.91,10.79,88.19,93.15,72197.4144,75636.19,2.83
PORT-1007,GOOG,Alphabet Inc.,104,Technology,338.6504,386.12,22.54,215.55,220.43,35219.6416,40156.48,1.5
PORT-1007,VOO,Vanguard S&P 500 ETF,21,Index Funds / ETFs,531.2692,693.91,10.79,88.19,93.15,11156.653199999999,14572.109999999999,0.54
PORT-1007,VOO,Vanguard S&P 500 ETF,46,Index Funds / ETFs,503.6708,693.91,10.79,88.19,93.15,23168.856799999998,31919.859999999997,1.19
PORT-1007,JPM,JPMorgan Chase & Co.,72,Financial Services,266.3592,296.73,-7.95,134.12,102.77,19177.862399999998,21364.56,0.8
PORT-1007,VOO,Vanguard S&P 500 ETF,99,Index Funds / ETFs,655.462,693.91,10.79,88.19,93.15,64890.738,68697.09,2.57
PORT-1007,AMZN,"Amazon.com, Inc.",127,Consumer Cyclical,296.3165,274.0,20.97,127.24,70.26,37632.1955,34798.0,1.3
PORT-1007,GOOG,Alphabet Inc.,143,Technology,384.83,386.12,22.54,215.55,220.43,55030.689999999995,55215.16,2.06
PORT-1007,GOOG,Alphabet Inc.,22,Technology,307.864,386.12,22.54,215.55,220.43,6773.008,8494.64,0.32
PORT-1007,QQQ,Invesco QQQ Trust,17,Index Funds / ETFs,765.9225,735.6,20.13,115.13,127.76,13020.6825,12505.2,0.47
PORT-1007,NVDA,NVIDIA Corporation,113,Technology,182.836,214.25,13.46,466.79,1220.61,20660.468,24210.25,0.91
