portfolio_id,stock_symbol,stock_name,quantity,stock_sector,purchase_price
PORT-1015,SOFI,"SoFi Technologies, Inc.",55,Financial Services,16.3317
PORT-1015,TSLA,"Tesla, Inc.",16,Consumer Cyclical,431.5528
PORT-1015,INTC,Intel Corporation,27,Technology,99.8514
PORT-1015,MA,Mastercard Incorporated,59,Financial Services,490.0896
PORT-1015,INTC,Intel Corporation,105,Technology,108.3753
PORT-1015,UNH,UnitedHealth Group Incorporated,126,Healthcare,268.807
PORT-1015,WMT,Walmart Inc.,26,Consumer Defensive,117.3546
PORT-1015,KO,The Coca-Cola Company,48,Consumer Defensive,66.9284
PORT-1015,GE,General Electric Company,75,Industrials,260.1122
PORT-1015,KO,The Coca-Cola Company,12,Consumer Defensive,67.7446
PORT-1015,PYPL,"PayPal Holdings, Inc.",143,Financial Services,43.3224
PORT-1015,PYPL,"PayPal Holdings, Inc.",146,Financial Services,34.5704
PORT-1015,GOOG,Alphabet Inc.,92,Technology,338.6504
PORT-1015,NVDA,NVIDIA Corporation,96,Technology,221.104
PORT-1015,KO,The Coca-Cola Company,27,Consumer Defensive,70.1932
PORT-1015,MSFT,Microsoft Corporation,19,Technology,429.1768
PORT-1015,TSLA,"Tesla, Inc.",74,Consumer Cyclical,343.4808
PORT-1015,VOO,Vanguard S&P 500 ETF,81,Index Funds / ETFs,565.7672
PORT-1015,CVS,CVS Health Corporation,101,Healthcare,72.7353
PORT-1015,NVDA,NVIDIA Corporation,105,Technology,170.08
PORT-1015,JPM,JPMorgan Chase & Co.,50,Financial Services,218.4744
PORT-1015,VOO,Vanguard S&P 500 ETF,108,Index Funds / ETFs,545.0684
PORT-1015,ABBV,AbbVie Inc.,41,Healthcare,170.166
PORT-1015,PG,The Procter & Gamble Company,139,Consumer Defensive,132.741
PORT-1015,AMZN,"Amazon.com, Inc.",122,Consumer Cyclical,201.169
PORT-1015,WMT,Walmart Inc.,131,Consumer Defensive,101.9444
PORT-1015,AAPL,Apple Inc.,61,Technology,233.1375
PORT-1015,SOFI,"SoFi Technologies, Inc.",51,Financial Services,14.8764
PORT-1015,MA,Mastercard Incorporated,80,Financial Services,514.8416
PORT-1015,SOFI,"SoFi Technologies, Inc.",16,Financial Services,11.6424
PORT-1015,ABBV,AbbVie Inc.,87,Healthcare,230.478
PORT-1015,TSLA,"Tesla, Inc.",76,Consumer Cyclical,352.288
PORT-1015,JPM,JPMorgan Chase & Co.,58,Financial Services,218.4744
PORT-1015,MA,Mastercard Incorporated,94,Financial Services,425.7344
PORT-1015,GE,General Electric Company,81,Industrials,291.8332
PORT-1015,BA,The Boeing Company,146,Industrials,199.627
PORT-1015,VOO,Vanguard S&P 500 ETF,51,Index Funds / ETFs,724.458
PORT-1015,XOM,Exxon Mobil Corporation,107,Energy,125.715
PORT-1015,TSLA,"Tesla, Inc.",141,Consumer Cyclical,383.1132
PORT-1015,BA,The Boeing Company,10,Industrials,159.253
PORT-1015,PLTR,Palantir Technologies Inc.,85,Technology,106.008
PORT-1015,GOOG,Alphabet Inc.,96,Technology,319.4089
PORT-1015,AMZN,"Amazon.com, Inc.",5,Consumer Cyclical,225.6355
PORT-1015,KO,The Coca-Cola Company,105,Consumer Defensive,63.6636
PORT-1015,VOO,Vanguard S&P 500 ETF,121,Index Funds / ETFs,676.1608
PORT-1015,PYPL,"PayPal Holdings, Inc.",144,Financial Services,47.6984
PORT-1015,ABBV,AbbVie Inc.,143,Healthcare,213.246
PORT-1015,ABBV,AbbVie Inc.,111,Healthcare,170.166
PORT-1015,XOM,Exxon Mobil Corporation,45,Energy,156.774
PORT-1015,VOO,Vanguard S&P 500 ETF,14,Index Funds / ETFs,558.8676
PORT-1015,QQQ,Invesco QQQ Trust,144,Index Funds / ETFs,620.0325
PORT-1015,JPM,JPMorgan Chase & Co.,147,Financial Services,272.3448
PORT-1015,TSLA,"Tesla, Inc.",113,Consumer Cyclical,325.8664
